"","Alveolar.bipotent.progenitor","Alveolar.macrophage.Ear2.high","Alveolar.macrophage.Pclaf.high","AT1.cell","AT2.cell","B.cell","Basophil","Ciliated.cell","Clara.cell","Dendritic.cell.Gngt2.high","Dendritic.cell.H2.M2.high","Dendritic.cell.Mgl2.high","Dendritic.cell.Tubb5.high","Dendritic.cell.Naaa.high","Endothelial.cell.Kdr.high","Endothelial.cell.Tmem100.high","Endothelial.cell.Vwf.high","Eosinophil","IgA.producing.B.cell","Interstitial.macrophage","Monocyte.progenitor","Neutrophil","NK.cell","Nuocyte","Plasmacytoid.dendritic.cell","Stromal.cell.Acta2.high","Stromal.cell.Dcn.high","Stromal.cell.Inmt.high","T.cell.Cd8b1.high"
"Mgat2",0.0625,0.052104208,0.083333333,0.085889571,0.041089109,0.028653295,0.142857143,0.055555556,0.042424242,0.031055901,0.047619048,0.055900621,0.1,0.043010753,0.076923077,0.034965035,0.054054054,0.011320755,0.1,0.053571429,0.076923077,0.014285714,0.036363636,0.039735099,0.077966102,0,0.092896175,0.089820359,0.02826087
"Mgat3",0,0,0,0,0.001485149,0.001432665,0,0.083333333,0.151515152,0,0,0.00621118,0,0.005376344,0,0,0,0.003773585,0,0,0,0,0,0,0,0,0.005464481,0,0.002173913
"Mgat4a",0,0.036072144,0.083333333,0.006134969,0.002970297,0.010028653,0,0.037037037,0,0,0,0.01863354,0,0.005376344,0,0.006993007,0.040540541,0.01509434,0.033333333,0.013392857,0,0.014285714,0.007272727,0.013245033,0.013559322,0,0.016393443,0.005988024,0.004347826
"Mgat4b",0.03125,0.078156313,0.25,0.036809816,0.034653465,0.00286533,0,0.074074074,0.024242424,0.01242236,0,0.00621118,0,0.005376344,0.048076923,0.027972028,0.040540541,0.011320755,0.033333333,0.013392857,0,0,0.010909091,0.006622517,0.006779661,0,0.038251366,0.047904192,0.002173913
"Mgat5",0.03125,0.02004008,0.027777778,0.018404908,0.010891089,0.008595989,0,0.027777778,0.066666667,0,0.047619048,0.01242236,0,0.005376344,0.028846154,0.006993007,0.027027027,0.003773585,0,0.026785714,0.076923077,0,0.007272727,0.01986755,0.003389831,0,0,0.017964072,0.006521739
"Mgl2",0,0.03006012,0,0,0.011386139,0.028653295,0,0.009259259,0.012121212,0.01863354,0,2.652173913,1.733333333,0.059139785,0.019230769,0.013986014,0,0.026415094,0,1.1875,0,0.028571429,0.025454545,0.006622517,0.071186441,0.016129032,0.016393443,0.023952096,0.010869565
"Mgll",0.15625,0.264529058,0.305555556,0.245398773,0.088118812,0.020057307,0,0.009259259,0.024242424,0.031055901,0,0.031055901,0.1,0.021505376,0.278846154,0.167832168,0.189189189,0.030188679,0.166666667,0,0.076923077,0.042857143,0.014545455,0.01986755,0.013559322,0.080645161,0.153005464,0.077844311,0.015217391
"Mgme1",0.0625,0.02004008,0.055555556,0,0.012871287,0.001432665,0,0,0.006060606,0.01242236,0,0.00621118,0,0.005376344,0,0,0.013513514,0.003773585,0,0.013392857,0.153846154,0,0.018181818,0,0.006779661,0.016129032,0.016393443,0.011976048,0.004347826
"Mgmt",0,0.018036072,0,0,0.007920792,0.005730659,0,0.018518519,0.018181818,0,0,0.00621118,0,0.005376344,0,0,0.027027027,0,0,0.008928571,0,0,0.018181818,0,0.013559322,0,0.005464481,0.011976048,0.006521739
"Mgp",0.21875,0.186372745,0.138888889,0.226993865,0.16980198,0.217765043,0.285714286,0.203703704,0.236363636,0.167701863,0.142857143,0.167701863,0.166666667,0.231182796,0.173076923,0.384615385,2.797297297,0.267924528,0.133333333,0.223214286,0.230769231,0.157142857,0.210909091,0.284768212,0.179661017,7.322580645,28.81967213,35.82035928,0.163043478
"Mgrn1",0.125,0.03006012,0.027777778,0.073619632,0.081683168,0.048710602,0.071428571,0.12962963,0.054545455,0.02484472,0.047619048,0.037267081,0.066666667,0.064516129,0.038461538,0.041958042,0.040540541,0.018867925,0,0.040178571,0.076923077,0.014285714,0.021818182,0.026490066,0.027118644,0.048387097,0.054644809,0.041916168,0.026086957
"Mgst1",1.03125,0.490981964,0.277777778,0.306748466,1.181683168,0.095988539,0.142857143,2.481481481,5.903030303,0.236024845,0.142857143,0.062111801,0.166666667,0.048387097,0.125,0.181818182,0.189189189,0.18490566,0.3,0.089285714,0.384615385,0.714285714,0.087272727,0.086092715,0.488135593,0.129032258,0.650273224,0.467065868,0.047826087
"Mgst2",0,0.024048096,0.027777778,0.018404908,0.020792079,0.028653295,0,0.083333333,0.145454545,0.00621118,0.047619048,0,0,0,0,0.006993007,0.013513514,0.011320755,0.133333333,0,0,0.214285714,0.025454545,0.026490066,0,0,0,0.005988024,0.060869565
"Mgst3",0.0625,0.162324649,0.166666667,0.134969325,0.064356436,0.014326648,0,0.277777778,0.090909091,0,0,0.031055901,0,0.032258065,0.134615385,0.048951049,0.054054054,0.022641509,0,0.026785714,0.230769231,0,0.014545455,0.006622517,0.020338983,0.032258065,0.054644809,0.053892216,0.004347826
"Mia",0.0625,0.004008016,0.027777778,0,0.023267327,0.001432665,0,0.074074074,0.072727273,0.00621118,0,0.00621118,0,0,0,0.006993007,0,0,0,0,0,0.014285714,0.003636364,0.006622517,0,0.016129032,0,0,0.006521739
"Mia2",0.09375,0.054108216,0.138888889,0.049079755,0.087128713,0.025787966,0.071428571,0.101851852,0.078787879,0.111801242,0.095238095,0.080745342,0.066666667,0.069892473,0.009615385,0.020979021,0.040540541,0.030188679,0.066666667,0.071428571,0.076923077,0,0.018181818,0.046357616,0.098305085,0.064516129,0.010928962,0.02994012,0.034782609
"Mia3",0,0.0501002,0.111111111,0.036809816,0.046534653,0.028653295,0.071428571,0.074074074,0.109090909,0.068322981,0.047619048,0.037267081,0.033333333,0.037634409,0.048076923,0.055944056,0.027027027,0.018867925,0,0.049107143,0,0.014285714,0.021818182,0.072847682,0.027118644,0.048387097,0.06557377,0.089820359,0.019565217
"Mib1",0.03125,0.018036072,0,0.024539877,0.033663366,0.004297994,0,0.083333333,0.036363636,0.01242236,0,0.02484472,0,0.010752688,0.019230769,0.006993007,0.013513514,0,0,0.026785714,0,0,0.003636364,0.033112583,0.003389831,0.016129032,0.010928962,0.011976048,0.002173913
"Mib2",0,0.008016032,0,0.018404908,0.013366337,0.008595989,0.071428571,0.009259259,0.018181818,0.00621118,0,0.031055901,0.033333333,0.021505376,0.028846154,0.034965035,0.013513514,0.003773585,0.033333333,0.022321429,0,0.028571429,0.010909091,0.006622517,0.006779661,0.016129032,0.016393443,0.023952096,0.013043478
"Mical1",0,0.080160321,0.027777778,0.036809816,0.007425743,0.034383954,0,0.027777778,0.006060606,0.02484472,0.047619048,0.043478261,0.2,0.172043011,0.019230769,0,0.027027027,0.056603774,0.066666667,0.013392857,0.153846154,0.014285714,0.090909091,0.01986755,0.030508475,0.016129032,0.021857923,0.041916168,0.017391304
"Mical2",0.0625,0.018036072,0,0.09202454,0.041584158,0.00286533,0,0.018518519,0.090909091,0.00621118,0,0.00621118,0,0.016129032,0.019230769,0.034965035,0.013513514,0.011320755,0,0,0,0,0.007272727,0.013245033,0,0.032258065,0.005464481,0.011976048,0.002173913
"Mical3",0.03125,0.012024048,0,0,0.001485149,0.004297994,0,0,0.006060606,0,0,0.00621118,0.033333333,0,0,0.013986014,0,0,0,0.008928571,0,0,0,0,0.006779661,0,0.010928962,0.023952096,0
"Micalcl",0,0.004008016,0,0,0.000990099,0,0,0.018518519,0.024242424,0,0,0,0,0,0,0.006993007,0,0,0,0,0,0,0,0,0,0,0,0,0
"Micall1",0.03125,0.012024048,0,0,0.028712871,0.005730659,0,0.027777778,0.012121212,0.00621118,0,0.01242236,0,0.010752688,0.019230769,0.027972028,0,0.011320755,0,0.013392857,0,0,0.007272727,0.006622517,0.003389831,0.016129032,0.010928962,0.011976048,0.002173913
"Micall2",0,0,0,0.006134969,0.002970297,0,0,0.009259259,0.012121212,0,0,0,0,0.005376344,0,0,0,0,0,0,0,0,0,0,0.003389831,0,0.005464481,0,0
"Micu1",0,0.026052104,0.083333333,0.116564417,0.039108911,0.017191977,0,0.12037037,0.018181818,0.02484472,0,0.00621118,0.1,0.016129032,0.019230769,0.013986014,0.040540541,0.011320755,0,0.017857143,0.076923077,0.014285714,0.021818182,0.01986755,0.020338983,0.048387097,0.054644809,0.071856287,0.013043478
"Micu2",0.0625,0.04008016,0.083333333,0.049079755,0.025247525,0.03008596,0,0.064814815,0.024242424,0.037267081,0.047619048,0.02484472,0.1,0.048387097,0.009615385,0.020979021,0.013513514,0.022641509,0.066666667,0.044642857,0.076923077,0.028571429,0.021818182,0.052980132,0.033898305,0,0.06010929,0.041916168,0.017391304
"Micu3",0,0.004008016,0,0.012269939,0.006435644,0,0,0,0.012121212,0,0,0.00621118,0,0.005376344,0,0,0,0,0,0,0,0,0,0.006622517,0,0,0.010928962,0.011976048,0
"Mid1ip1",0.40625,0.086172345,0.083333333,0.288343558,1.312871287,0.084527221,0.142857143,0.277777778,0.133333333,0.093167702,0.095238095,0.055900621,0.133333333,0.064516129,0.221153846,0.27972028,0.081081081,0.067924528,0.3,0.09375,0.153846154,0.114285714,0.134545455,0.099337748,0.111864407,0.112903226,0.180327869,0.311377246,0.054347826
"Mid2",0,0,0,0.006134969,0.004455446,0,0,0,0.006060606,0,0,0,0,0,0.009615385,0.048951049,0,0,0,0,0,0,0,0,0,0.016129032,0.010928962,0,0
"Midn",0,0.02004008,0,0.042944785,0.026732673,0.020057307,0,0.027777778,0.024242424,0.031055901,0,0.00621118,0.033333333,0.016129032,0.067307692,0.034965035,0.054054054,0.003773585,0.033333333,0.022321429,0,0.028571429,0.014545455,0,0.027118644,0.016129032,0.010928962,0.023952096,0.006521739
"Mief1",0,0.006012024,0,0.006134969,0.005940594,0.007163324,0,0.009259259,0.012121212,0.00621118,0,0,0,0.005376344,0,0.006993007,0,0.00754717,0,0,0,0,0,0,0.010169492,0.016129032,0.005464481,0.005988024,0.002173913
"Mief2",0.03125,0.002004008,0,0.006134969,0.010891089,0.004297994,0,0.037037037,0.006060606,0,0,0,0,0,0,0.006993007,0.013513514,0.003773585,0,0,0,0.014285714,0.003636364,0,0.003389831,0,0.005464481,0.005988024,0
"Mien1",0.3125,0.110220441,0.111111111,0.067484663,0.2,0.054441261,0,0.416666667,0.133333333,0.074534161,0.142857143,0.105590062,0.166666667,0.091397849,0.096153846,0.020979021,0.067567568,0.060377358,0.133333333,0.084821429,0.076923077,0.028571429,0.109090909,0.112582781,0.101694915,0.112903226,0.12568306,0.149700599,0.07173913
"Mier1",0.0625,0.044088176,0.027777778,0.030674847,0.03019802,0.024355301,0,0.027777778,0.054545455,0.02484472,0.047619048,0.043478261,0.033333333,0.032258065,0.019230769,0.027972028,0.094594595,0,0,0.022321429,0,0.028571429,0.029090909,0.039735099,0.030508475,0.016129032,0.06010929,0.017964072,0.02826087
"Mier2",0,0.008016032,0.027777778,0.012269939,0.01039604,0.005730659,0,0.027777778,0.018181818,0,0,0.02484472,0.066666667,0,0.009615385,0.006993007,0,0,0,0.017857143,0,0,0.010909091,0.006622517,0,0.016129032,0.010928962,0.005988024,0.006521739
"Mier3",0,0.008016032,0,0.018404908,0.011386139,0.007163324,0,0,0.018181818,0,0,0,0.033333333,0.005376344,0.019230769,0.034965035,0,0.00754717,0.033333333,0.004464286,0.230769231,0,0.003636364,0,0.003389831,0,0.016393443,0.005988024,0.002173913
"Mif",0.375,0.194388778,0.222222222,0.153374233,0.30990099,0.153295129,0.071428571,0.212962963,0.36969697,0.043478261,0.047619048,0.118012422,0.133333333,0.166666667,0.125,0.174825175,0.121621622,0.083018868,0.466666667,0.147321429,1.307692308,0.057142857,0.152727273,0.258278146,0.128813559,0.14516129,0.300546448,0.269461078,0.243478261
"Mif4gd",0.0625,0.042084168,0.055555556,0.067484663,0.107425743,0.095988539,0,0.101851852,0.078787879,0.037267081,0.285714286,0.02484472,0.133333333,0.037634409,0.028846154,0.027972028,0.040540541,0.049056604,0,0.058035714,0.076923077,0.028571429,0.036363636,0.059602649,0.027118644,0.032258065,0.049180328,0.017964072,0.023913043
"Miga1",0.0625,0,0,0.006134969,0.015346535,0.00286533,0,0.027777778,0,0.00621118,0,0,0,0,0.038461538,0.013986014,0,0.003773585,0,0,0,0,0,0.006622517,0,0,0.005464481,0,0.006521739
"Miga2",0.03125,0.004008016,0,0.030674847,0.017326733,0.010028653,0,0.027777778,0.018181818,0,0,0,0,0.005376344,0.009615385,0.006993007,0,0,0,0.022321429,0.076923077,0,0.003636364,0.006622517,0,0,0.021857923,0.023952096,0.002173913
"Miip",0.03125,0.012024048,0.138888889,0.036809816,0.02029703,0.024355301,0.071428571,0.037037037,0.006060606,0.01863354,0.047619048,0.01863354,0.233333333,0.048387097,0.048076923,0.020979021,0.013513514,0.011320755,0,0.017857143,0,0.042857143,0.032727273,0.026490066,0.020338983,0.016129032,0.038251366,0.005988024,0.019565217
"Mill2",0.03125,0.002004008,0,0.006134969,0.001485149,0,0,0,0,0,0,0,0,0,0,0.013986014,0,0,0,0.013392857,0,0,0,0,0,0,0.021857923,0.041916168,0.002173913
"Milr1",0,0.056112224,0.111111111,0,0.00049505,0.010028653,0.071428571,0,0.006060606,0.01863354,0,0.049689441,0.033333333,0.037634409,0,0.006993007,0,0.003773585,0.033333333,0.035714286,0.153846154,0.042857143,0.010909091,0.01986755,0.047457627,0,0,0,0.008695652
"Mink1",0.0625,0.086172345,0.111111111,0.006134969,0.022772277,0.011461318,0,0.046296296,0.03030303,0.01863354,0.047619048,0.01863354,0,0.010752688,0.038461538,0.034965035,0.027027027,0.00754717,0.033333333,0.03125,0,0,0.014545455,0.026490066,0.010169492,0.016129032,0.010928962,0.011976048,0.013043478
"Minpp1",0,0.01002004,0.027777778,0,0.018811881,0.017191977,0,0.009259259,0,0.01242236,0,0.01863354,0,0.010752688,0.019230769,0.013986014,0.027027027,0.00754717,0,0,0.076923077,0,0.007272727,0.01986755,0.013559322,0,0.021857923,0.065868263,0.017391304
"Mios",0,0.006012024,0.027777778,0.024539877,0.020792079,0.011461318,0,0.027777778,0.024242424,0.01242236,0,0.01242236,0,0.010752688,0.038461538,0.020979021,0.013513514,0.003773585,0,0.017857143,0,0,0.003636364,0.006622517,0.003389831,0.016129032,0.038251366,0.035928144,0.015217391
"Mipep",0.03125,0.006012024,0.027777778,0.006134969,0.006930693,0.004297994,0,0.166666667,0.012121212,0,0,0,0,0,0.019230769,0.013986014,0.027027027,0,0.066666667,0.008928571,0,0.014285714,0.007272727,0.006622517,0.003389831,0,0.027322404,0.041916168,0.002173913
"Mipol1",0.03125,0,0,0.012269939,0.006435644,0.004297994,0.071428571,0.009259259,0.006060606,0.00621118,0,0,0,0.005376344,0.009615385,0,0.013513514,0,0,0,0,0,0.010909091,0,0,0,0.016393443,0,0.006521739
"Mis12",0,0.012024048,0.083333333,0.006134969,0.011386139,0.007163324,0,0.046296296,0,0,0,0,0.033333333,0.005376344,0,0,0.013513514,0,0.033333333,0.013392857,0.076923077,0.014285714,0.010909091,0.006622517,0.003389831,0,0.010928962,0.005988024,0.010869565
"Mis18a",0.0625,0.022044088,0.111111111,0.012269939,0.002475248,0.012893983,0.071428571,0.027777778,0.012121212,0.02484472,0.047619048,0.031055901,0.233333333,0.021505376,0,0.013986014,0.027027027,0.011320755,0,0.03125,0,0.014285714,0.029090909,0.01986755,0.033898305,0,0.005464481,0.005988024,0.02173913
"Mis18bp1",0,0,0.083333333,0,0.00049505,0,0,0.009259259,0,0,0,0.00621118,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Misp",0,0,0,0.012269939,0.005940594,0,0,0.027777778,0.006060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0.005988024,0.004347826
"Mitd1",0,0.022044088,0.083333333,0.024539877,0.016831683,0.017191977,0,0.037037037,0.018181818,0.01863354,0,0.01863354,0.033333333,0.010752688,0.048076923,0.013986014,0,0,0.066666667,0.035714286,0.153846154,0,0.018181818,0.01986755,0.016949153,0.016129032,0.038251366,0.02994012,0.02826087
"Mitf",0,0.022044088,0,0.006134969,0.013861386,0.004297994,0,0,0,0,0,0.00621118,0,0.010752688,0,0.006993007,0,0.003773585,0,0.017857143,0,0,0.003636364,0,0.013559322,0,0.005464481,0.011976048,0
"Mki67",0,0.01002004,0.472222222,0,0.006435644,0.005730659,0,0,0.012121212,0,0,0,0.3,0.010752688,0.009615385,0.006993007,0.013513514,0.003773585,0.066666667,0.008928571,0.230769231,0.028571429,0.007272727,0,0.003389831,0,0.005464481,0.011976048,0.004347826
"Mkks",0.09375,0.056112224,0.055555556,0.061349693,0.053465347,0.012893983,0,0.055555556,0.054545455,0.01863354,0.047619048,0.00621118,0.166666667,0.043010753,0.009615385,0.006993007,0.027027027,0.030188679,0.1,0.044642857,0.076923077,0.014285714,0.018181818,0.026490066,0.030508475,0.048387097,0.049180328,0.071856287,0.010869565
"Mkln1",0.0625,0.028056112,0.055555556,0.036809816,0.068811881,0.040114613,0,0.064814815,0.060606061,0.037267081,0.095238095,0.031055901,0,0.032258065,0.057692308,0.083916084,0.027027027,0.01509434,0.033333333,0.040178571,0.153846154,0.014285714,0.047272727,0.026490066,0.047457627,0.048387097,0.06557377,0.071856287,0.019565217
"Mknk1",0,0.036072144,0.111111111,0.018404908,0.01980198,0.011461318,0,0.018518519,0.024242424,0.068322981,0,0.062111801,0.066666667,0.048387097,0.019230769,0.055944056,0.040540541,0.011320755,0.066666667,0.066964286,0.076923077,0.028571429,0.036363636,0.006622517,0.057627119,0,0.038251366,0.023952096,0.017391304
"Mknk2",0,0.086172345,0.027777778,0.061349693,0.068811881,0.045845272,0.071428571,0.083333333,0.090909091,0.043478261,0.142857143,0.055900621,0.033333333,0.064516129,0.115384615,0.041958042,0.067567568,0.030188679,0.033333333,0.040178571,0,0.071428571,0.050909091,0.026490066,0.050847458,0.048387097,0.049180328,0.05988024,0.036956522
"Mkrn1",0.15625,0.122244489,0.055555556,0.067484663,0.063366337,0.047277937,0,0.148148148,0.060606061,0.105590062,0.333333333,0.161490683,0.1,0.182795699,0.076923077,0.06993007,0.040540541,0.037735849,0.166666667,0.089285714,0,0.1,0.043636364,0.059602649,0.162711864,0.048387097,0.038251366,0.077844311,0.056521739
"Mkrn2",0,0.02004008,0,0.018404908,0.018811881,0.005730659,0,0.055555556,0,0,0,0,0,0.010752688,0.009615385,0.006993007,0.040540541,0,0,0,0,0,0,0.013245033,0.010169492,0,0.027322404,0,0.006521739
"Mkrn2os",0,0,0,0,0.00049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mks1",0,0,0,0.006134969,0.001980198,0,0,0.037037037,0,0,0,0,0,0,0.009615385,0.006993007,0.013513514,0,0,0,0,0,0,0,0,0,0.005464481,0.005988024,0.002173913
"Mkx",0,0.002004008,0,0,0,0,0,0,0,0,0,0,0,0,0.009615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mlana",0,0,0,0.012269939,0.014851485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010928962,0,0
"Mlc1",0.375,0.028056112,0,0.049079755,0.369306931,0.031518625,0,0.046296296,0.018181818,0.037267081,0,0.01242236,0.066666667,0.048387097,0.038461538,0.027972028,0.013513514,0.011320755,0.066666667,0.035714286,0,0.057142857,0.025454545,0.046357616,0.027118644,0.016129032,0.021857923,0.023952096,0.034782609
"Mlec",0,0.06012024,0.111111111,0.061349693,0.087623762,0.025787966,0.071428571,0.101851852,0.078787879,0.031055901,0,0.01242236,0.066666667,0.059139785,0.009615385,0.055944056,0.027027027,0.01509434,0.3,0.035714286,0.230769231,0.042857143,0.04,0.052980132,0.054237288,0.064516129,0.06557377,0.047904192,0.039130435
"Mlf1",0,0.002004008,0.027777778,0,0.002475248,0.001432665,0,1.12962963,0.018181818,0,0,0,0,0.010752688,0,0,0,0,0,0.004464286,0,0.014285714,0.003636364,0.006622517,0.003389831,0,0,0,0.002173913
"Mlf2",0.0625,0.142284569,0.166666667,0.36809816,0.185148515,0.077363897,0.071428571,0.231481481,0.145454545,0.068322981,0.047619048,0.055900621,0.066666667,0.107526882,0.067307692,0.132867133,0.121621622,0.033962264,0.233333333,0.147321429,0.153846154,0.042857143,0.076363636,0.046357616,0.084745763,0.177419355,0.153005464,0.185628743,0.063043478
"Mlh1",0,0.01002004,0,0.012269939,0.011386139,0.011461318,0,0.009259259,0.012121212,0.00621118,0,0.00621118,0.033333333,0.005376344,0,0.013986014,0,0,0,0.004464286,0,0.014285714,0,0,0.006779661,0,0,0.011976048,0.008695652
"Mlh3",0.03125,0.004008016,0,0.012269939,0.006930693,0.00286533,0,0.009259259,0.006060606,0,0,0,0,0,0,0.006993007,0.013513514,0,0,0,0,0,0.003636364,0,0.003389831,0,0.016393443,0.017964072,0.002173913
"Mlkl",0,0.002004008,0.027777778,0.006134969,0.001485149,0.001432665,0,0,0,0,0,0,0,0,0.009615385,0,0.027027027,0,0,0,0,0.014285714,0,0,0.003389831,0,0.016393443,0,0
"Mllt1",0.0625,0.014028056,0,0.018404908,0.017821782,0.005730659,0,0.009259259,0.012121212,0,0.047619048,0,0,0,0.019230769,0.020979021,0.013513514,0.003773585,0,0.017857143,0,0,0.010909091,0.006622517,0.003389831,0,0.005464481,0.02994012,0.004347826
"Mllt10",0.03125,0.03006012,0.027777778,0.042944785,0.029207921,0.018624642,0,0.074074074,0.012121212,0.01242236,0.047619048,0.01242236,0,0.021505376,0.019230769,0.076923077,0.027027027,0.00754717,0.066666667,0.008928571,0.076923077,0.057142857,0.007272727,0.039735099,0.027118644,0,0.043715847,0.017964072,0.023913043
"Mllt11",0,0.004008016,0,0.012269939,0.005445545,0.010028653,0,0,0.024242424,0.01242236,0,0.01242236,0.033333333,0.010752688,0,0.006993007,0.013513514,0.003773585,0,0.004464286,0,0,0.014545455,0,0.006779661,0,0.005464481,0,0.004347826
"Mllt3",0.03125,0.018036072,0,0.006134969,0.021782178,0.004297994,0,0.009259259,0.024242424,0,0,0.01242236,0,0.005376344,0.019230769,0.013986014,0.081081081,0.011320755,0,0.008928571,0,0,0.029090909,0.013245033,0.010169492,0.016129032,0.010928962,0.023952096,0.02826087
"Mllt6",0.125,0.014028056,0.027777778,0.049079755,0.052475248,0.020057307,0,0.046296296,0.048484848,0.00621118,0.142857143,0.01863354,0,0.016129032,0.009615385,0.034965035,0.027027027,0,0,0.03125,0,0,0.04,0.006622517,0.010169492,0.016129032,0.010928962,0.023952096,0.030434783
"Mlph",0.09375,0.012024048,0,0,0.05049505,0.005730659,0,0,0.078787879,0,0,0,0,0,0,0.006993007,0.013513514,0.01509434,0,0.013392857,0,0,0.010909091,0.013245033,0.006779661,0,0,0.005988024,0.002173913
"Mlst8",0.03125,0.016032064,0.027777778,0.012269939,0.006435644,0.007163324,0,0.037037037,0,0.00621118,0.047619048,0.01242236,0.033333333,0.005376344,0.028846154,0.006993007,0,0.003773585,0,0.008928571,0.076923077,0.014285714,0.010909091,0.006622517,0.006779661,0,0.010928962,0.005988024,0.004347826
"Mlx",0.0625,0.028056112,0.055555556,0.018404908,0.037128713,0.015759312,0,0.018518519,0.024242424,0.01863354,0,0.031055901,0,0.010752688,0,0.027972028,0.013513514,0.00754717,0.033333333,0.035714286,0.076923077,0,0.029090909,0.026490066,0.020338983,0.016129032,0.021857923,0.05988024,0.015217391
"Mlxip",0,0.026052104,0,0.012269939,0.008415842,0.014326648,0.071428571,0.018518519,0.018181818,0.01863354,0,0.01863354,0.033333333,0.005376344,0.009615385,0.034965035,0.027027027,0.003773585,0.033333333,0.013392857,0,0,0.014545455,0.006622517,0.010169492,0.016129032,0.016393443,0.005988024,0.015217391
"Mlxipl",0,0,0,0,0.004455446,0.00286533,0,0.009259259,0.006060606,0,0,0,0,0,0,0,0,0,0,0.004464286,0,0,0,0.006622517,0,0,0,0,0
"Mlycd",0.09375,0.054108216,0.111111111,0.036809816,0.054950495,0.015759312,0.071428571,0.055555556,0.054545455,0.049689441,0.047619048,0.02484472,0.033333333,0.021505376,0.019230769,0.013986014,0.027027027,0.003773585,0.033333333,0.004464286,0,0.014285714,0.036363636,0.006622517,0.016949153,0,0.016393443,0.023952096,0.013043478
"Mmaa",0.03125,0.002004008,0.027777778,0.030674847,0.031683168,0.001432665,0,0.027777778,0.03030303,0.01863354,0,0.01863354,0,0.021505376,0,0.034965035,0,0.01509434,0,0.008928571,0,0,0.003636364,0.006622517,0.010169492,0.032258065,0.021857923,0.017964072,0.004347826
"Mmab",0,0.006012024,0,0.012269939,0.010891089,0.004297994,0,0,0,0,0,0,0,0.005376344,0,0,0.013513514,0.003773585,0,0.004464286,0,0,0,0.006622517,0,0,0.005464481,0.017964072,0.006521739
"Mmachc",0,0.006012024,0,0.018404908,0.004950495,0.011461318,0,0.009259259,0.006060606,0,0,0.00621118,0,0.005376344,0,0.006993007,0,0,0,0,0,0,0,0,0,0.016129032,0.010928962,0,0
"Mmadhc",0.09375,0.042084168,0.083333333,0.061349693,0.048019802,0.017191977,0.071428571,0.12962963,0.054545455,0.031055901,0.095238095,0.037267081,0,0.048387097,0.038461538,0.041958042,0.067567568,0.022641509,0.033333333,0.053571429,0.230769231,0.014285714,0.032727273,0.01986755,0.040677966,0.080645161,0.12568306,0.083832335,0.019565217
"Mmd",0,0.036072144,0.055555556,0.049079755,0.023267327,0.007163324,0,0.027777778,0.018181818,0,0.047619048,0.049689441,0.1,0.010752688,0.019230769,0.041958042,0.013513514,0.01509434,0,0.017857143,0,0,0.04,0.006622517,0.006779661,0.048387097,0.010928962,0.023952096,0.006521739
"Mme",0.09375,0.016032064,0,0.036809816,0.258910891,0.014326648,0,0.027777778,0.042424242,0.031055901,0,0.01863354,0,0.016129032,0.009615385,0,0,0.022641509,0.033333333,0.013392857,0,0,0.021818182,0,0.006779661,0.016129032,0.027322404,0.119760479,0.023913043
"Mmgt1",0,0.016032064,0.027777778,0.018404908,0.025742574,0.007163324,0,0.009259259,0.03030303,0.01863354,0,0,0,0.010752688,0.048076923,0.006993007,0.027027027,0,0,0.004464286,0,0,0.003636364,0,0.003389831,0.032258065,0.010928962,0.023952096,0.010869565
"Mmgt2",0.03125,0.012024048,0,0.030674847,0.023762376,0.017191977,0,0.018518519,0.012121212,0.01242236,0,0.01863354,0,0.021505376,0.009615385,0,0.013513514,0.011320755,0.033333333,0.017857143,0.076923077,0,0.047272727,0.026490066,0.020338983,0.016129032,0.054644809,0.011976048,0.004347826
"Mmp11",0.0625,0.002004008,0,0.141104294,0.027227723,0,0,0.046296296,0.018181818,0,0,0.01242236,0,0,0,0,0.013513514,0,0,0.004464286,0,0,0,0.013245033,0,0.032258065,0.038251366,0.053892216,0
"Mmp12",0,0.016032064,0,0.006134969,0.004455446,0.005730659,0,0.009259259,0.012121212,0,0,0.291925466,0.166666667,0.005376344,0.019230769,0,0.027027027,0.00754717,0,0.732142857,0,0,0.014545455,0,0.006779661,0,0,0,0.002173913
"Mmp13",0,0,0,0,0,0.001432665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053571429,0,0,0,0,0,0,0,0,0
"Mmp14",0,0.01002004,0,0.061349693,0.035643564,0.007163324,0,0.055555556,0.018181818,0,0.142857143,0.00621118,0.033333333,0.059139785,0.009615385,0.062937063,0.067567568,0.00754717,0.033333333,0.035714286,0,0,0.007272727,0,0,0.14516129,0.295081967,0.365269461,0.004347826
